publisher_id,publisher_name
9303,DYNAMICNEXT
9304,DYSTANT Games
9305,DYV's Game
9306,DYZANTINE
9307,DZ
9308,DZ Interactive
9309,DZ-Games
9310,DZTFIX
9311,D_water
9312,Da Boiz
9313,Da Bongo Studio
9314,Da Ka Xeen
9315,Da Picky Monkey
9316,Da-Soft
9317,DaFluffyPotato
9318,DaFu Studio
9319,DaGGaSoft
9320,DaQueen
9321,DaRa Games
9322,DaSticks
9323,DaTigerGame
9324,DaWenYu
9325,Daan Dhont
9326,DabDavYa
9327,Dabble Works
9328,Dablue
9329,Dabrowa
9330,Dabster Entertainment
9331,Dabuoys
9332,Dad Hat Games
9333,Dad's Indie Studio
9334,DadTax
9335,Daddiu
9336,Daddysucc5000
9337,Dads In Dungeons Studios
9338,DaeJin Jeong
9339,Daedalic Entertainment
9340,Daefiant Armory GS
9341,Daegames Studio
9342,Daemin N
9343,Daemon Cat
9344,Daev Finn Studio
9345,Daftlion Company
9346,Dafu Game Studio
9347,Daggerbunny Studios
9348,Dagrooms
9349,Dahku
9350,Dahlenburg
9351,Dai Jin
9352,DaiLiYouXi
9353,Daibond
9354,Daid
9355,Daigo Tech
9356,Daiki
9357,"Daikon Games, LLC"
9358,Daily Magic Productions
9359,DailyDreams
9360,DailyPasta
9361,Daimen Gaming
9362,Dairy Devs
9363,Daisessen
9364,Daisu Games
9365,Daisy Ale Soundworks
9366,Daisy Games
9367,Daisy Maze Games
9368,Daisy's Studio
9369,Daiyu.studio
9370,Dakaria Games
9371,Dakstrum
9372,Daksuki
9373,Dakzky
9374,Dala GG Studios
9375,DalaGG Studios
9376,Dale Blackwood
9377,Dale Turner
9378,Dalen Studios
9379,Dali Games
9380,Dalian Magical Storm Network Technology Co. Ltd.
9381,"Dalian Wei Lan Technology Co., Ltd."
9382,Dalibor Bartoš
9383,Dallaham
9384,Daltair
9385,Dalton Neece
9386,DalyForge Games
9387,Damage Control
9388,Damaged Axons
9389,Damaged Development Studio
9390,Damaged Games
9391,Damar Studio
9392,DameGev
9393,Damian Hiltebrand
9394,Damian Kubiak
9395,Damian Schloter
9396,Damian Sommer
9397,Damian Tregubenko
9398,Damien Allan
9399,Damien Rouzeau
9400,Damon D'Amico
9401,Damon Wang
9402,DamonWall
9403,Damos Designs
9404,Damp Gnat
9405,Damsel Stone
9406,Damulchi
9407,Damyan Momchev
9408,Dan
9409,Dan  Walters
9410,Dan & Gary Games
9411,Dan Epic studios
9412,Dan FitzGerald
9413,Dan Fornace
9414,Dan Gartman
9415,Dan H
9416,Dan J Haynes
9417,Dan Lavender
9418,Dan Marchand
9419,Dan Ruscoe
9420,Dan Ruta
9421,Dan Schumacher
9422,Dan Trimble
9423,Dan Walters
9424,Dan Young
9425,Dan Zaidan
9426,Dan's Games
9427,DanGames
9428,DanHryGame
9429,DanSer Games
9430,Dan_D
9431,Dana
9432,Danar Dev
9433,Danbaba
9434,Dance studio mix
9435,Dance-Virtual
9436,DanceGirl-Swimwear
9437,Danchikos
9438,Dancing Developers
9439,Dancing Devils
9440,Dancing Dots
9441,Dancing Dragon Games
9442,Dancing Mango Games
9443,Dandelion Developers
9444,Dandin
9445,Dandover
9446,Dandy Dino Studio
9447,Dandylion
9448,Dang Rascals Studio LLC
9449,Danger Games
9450,Danger Rat
9451,Danger Rat Ltd
9452,DangerNoodleStudios
9453,Dangerous Derk Interactive
9454,Dangerous Jack
9455,DangerousBob Studio LLC
9456,Dani
9457,Dani Corralez
9458,Dani D
9459,Dani Eggens
9460,Dani Gas
9461,Dani Tonnessen
9462,Dani17
9463,DaniNocchi Studios
9464,Danial Jumagaliyev
9465,Daniciti
9466,Daniel Arturelli
9467,Daniel Assis
9468,Daniel Benmergui
9469,Daniel Brendel
9470,Daniel Celemín
9471,Daniel Chay
9472,Daniel Cox
9473,Daniel Dante
9474,Daniel Davies
9475,Daniel Do
9476,Daniel Duarte
9477,Daniel Gelber
9478,Daniel George
9479,Daniel Graves
9480,Daniel Heilmeier
9481,Daniel Henriques
9482,Daniel J Roberts
9483,Daniel James
9484,Daniel Jeanneau
9485,Daniel Kershaw
9486,Daniel Klautsch
9487,Daniel Lasek
9488,Daniel Li
9489,Daniel Linssen
9490,Daniel Lochner
9491,Daniel MacLeod
9492,Daniel Manize
9493,Daniel Martínez Martínez-Pardo
9494,Daniel McDonald
9495,Daniel McFarline
9496,Daniel Meredith
9497,Daniel Michaneck
9498,Daniel Mullins Games
9499,Daniel Nesov
9500,Daniel Nora
9501,Daniel Pareja de la Flor
9502,Daniel Penner
9503,Daniel Pintado Game Development
9504,Daniel Ratcliffe
9505,Daniel Reynolds
9506,Daniel Riley
9507,Daniel Robertson
9508,Daniel Roman Romero
9509,Daniel Schalk
9510,Daniel Siqueira Abdelnur
9511,Daniel Sitkiewicz
9512,Daniel Snow
9513,Daniel Swatridge
9514,Daniel Swonson
9515,Daniel Viktorin
9516,Daniel Wiendl
9517,Daniel Wiitanen
9518,Daniel Willett
9519,Daniel Wiseman
9520,Daniel Wright
9521,Daniel X Moore
9522,DanielDavisGames
9523,Daniela Rudzanová
9524,Daniele Ferraro
9525,Danielius Rugienius
9526,Danielle Yoseloff
9527,Daniels K.
9528,Daniil Tarasau
9529,Daniil Titner
9530,DanikStudios
9531,Danil Kapylov
9532,Danil Koliada
9533,Danila Morozov
9534,Danilo H. Gomes
9535,Danius
9536,Danjb
9537,Dank As Publishing
9538,DankSoss Interactive
9539,Dankov Games
9540,Danl2o2o
9541,Danmct1995
9542,Danny Demure
9543,Danny E.K. van der Kolk
9544,Danny Garay
9545,Danny Hance
9546,Danny Martin
9547,Danny Mather
9548,DannyBoyThomas
9549,Danstarr13
9550,Danta Game Studio
9551,Dantat Studio
9552,Danubium
9553,Danvik FHS
9554,Daníel Ómar Hauksson
9555,DaoC Games
9556,Daotuan Wang
9557,Dapper Dog Digital
9558,Dapper Grim Studios
9559,Dapper Pigeon
9560,Dapper Rabbit Games
9561,Dar4 Software
9562,DarKnot Team
9563,DarZal Games
9564,DaraDaraDomain
9565,Darche Maxence
9566,DarchengelVN
9567,Dare Looks
9568,DargomStudio
9569,Dari1168
9570,Darian Segan
9571,Darie Productions
9572,Darien Mayne
9573,Daring Caper
9574,Daring Touch
9575,Dario Criscuolo
9576,Dario Leite
9577,Darius Bode
9578,Darius Bucataru
9579,Dariusz Wdowczyk
9580,Dark Amber Softworks
9581,Dark Arc Games
9582,Dark Artz Entertainment
9583,Dark Beast Game
9584,Dark Blue Games
9585,"Dark Cellar Studios, LLC"
9586,"Dark Circles, FAFO Studio"
9587,Dark Cube Game
9588,Dark Curry S.L.
9589,Dark Design Studios Holdings Co Ltd
9590,Dark Design Studios Holdings Co. Ltd
9591,Dark Dimension
9592,Dark Duo Games
9593,Dark Elixir Games
9594,Dark End Studios
9595,Dark Energy Digital Ltd.
9596,Dark Erotica Games
9597,Dark Faction Games
9598,Dark Gaia Studios
9599,Dark Games DGG
9600,Dark Geo
9601,Dark Goose Software
9602,Dark Illusions Entertainment LLC
9603,Dark Inertia Studios
9604,Dark Knight Games
9605,Dark Light Studio
9606,Dark Magic Awakening
9607,Dark Matter
9608,Dark Mind
9609,Dark Nebulae
9610,Dark Ocean Games Studios
9611,Dark Panda
9612,Dark Point Games
9613,Dark Polygon Ltda.
9614,Dark Product
9615,Dark Room Games
9616,Dark Room Studio
9617,Dark Room studio
9618,Dark Royalty Studios
9619,Dark Screen Games
9620,Dark Shine Game Studio
9621,Dark Sky Empire
9622,Dark Slope
9623,Dark Snow Studios
9624,Dark Space Studios
9625,Dark Star Data
9626,Dark Star Nova
9627,Dark Sun Pictures
9628,Dark Swamp Studios
9629,Dark Throne
9630,Dark Yellow
9631,Dark-1
9632,Dark-Spot Studio
9633,DarkArts Studios
9634,DarkBasic
9635,DarkByte Studios
9636,DarkChibiShadow
9637,DarkCove Games
9638,DarkDes Labs
9639,DarkDirtyDev
9640,DarkDirtyDev.
9641,DarkDreadEntertainment
9642,DarkEnergyStudio
9643,DarkEvilGames
9644,DarkFate
9645,DarkJoltGames
9646,DarkLight Studio
9647,DarkLordGame
9648,DarkMatter Software
9649,DarkMatterGames
9650,DarkMistStudio
9651,DarkPhobia Games
9652,DarkPolygon Games
9653,DarkSheep Games
9654,DarkShot Studios
9655,DarkSight Studio
9656,DarkStone Digital
9657,DarkSun Studio
9658,DarkTigerDevelop
9659,DarkTree Development
9660,Dark_Seberian
9661,Darkania Works
9662,Darkcross Games
9663,Darken Visuals
9664,Darkenauts Studio
9665,Darkest Light Studios
9666,Darkest Room
9667,Darkflux Games
9668,Darkhunter Studios
9669,Darkling Room
9670,"Darklord Ltd., China"
9671,Darkmatter Games
9672,Darkmire Entertainment
9673,Darkness Development
9674,Darks Zone
9675,Darkshark Games
9676,Darkside Inc
9677,Darksoulx
9678,Darktree Game Studio
9679,Darkvale Games
9680,Darkware
9681,Darkwave Studio
9682,Darkwind Media
9683,Darkwinter Software Limited
9684,Darmine Digital
9685,Darren Braviner
9686,Darren Humbert
9687,Dartcom IT
9688,Darth Mogus Enterprises
9689,Dartisans
9690,Darts Games
9691,"Daruma The Factory, Inc."
9692,Darwin's Studio
9693,DarxDev
9694,Darya Noghani
9695,Das Humankapital
9696,DasProfGames (AL)
9697,Dasaku Laboratory
9698,DascuMaru
9699,Dash Dot Games
9700,Dashing Cape
9701,Dashing Strike
9702,DashingVision
9703,"Data Art,Inc."
9704,Data FTW
9705,Data Realms
9706,"Data Realms, LLC"
9707,DatavizVR Inc.
9708,Dataware
9709,"Dataweb, Inc."
9710,Datawheel
9711,Date Ariane Games
9712,Date Nighto
9713,Date/Time
9714,Datquinso
9715,Datura Games
9716,Datyus Cassio
9717,Dave
9718,Dave Allen
9719,Dave Beck
9720,Dave Brake Creations
9721,Dave C Fidelity
9722,Dave Gumble
9723,Dave Hive
9724,Dave Kap
9725,Dave Microwaves Games
9726,Dave O'Leary
9727,Dave Sapien
9728,Dave Schab Games
9729,Dave Sexton
9730,Dave Studio
9731,Dave XP
9732,DaveB Production
9733,DaveDrewGames
9734,Daveyyy
9735,David
9736,David A. Velasco
9737,David AE
9738,David Addis
9739,David Amador
9740,David Bastien-Robert
9741,David CAYE
9742,David Cardenas
9743,David Cross
9744,David Cseh
9745,David Dimond
9746,David Disco
9747,David Donarumo
9748,David Erosa García
9749,David Eshuis
9750,David H Schroeder
9751,David J Ozsvath
9752,David J. Macias
9753,David J. Productions
9754,David Jenni
9755,David Kaleta
9756,David Laszlo Banfai
9757,David Lawrence
9758,David Lent
9759,David Lewis
9760,David Linaburg
9761,David Long
9762,David M Tippy
9763,David M.
9764,David Made This
9765,David Mccue
9766,David Mohr Gould
9767,David Molina Sánchez
9768,David Montesi Rivas
9769,David Mulder
9770,David Musique
9771,David Newton
9772,David Nguyen
9773,David OReilly
9774,David Ortiz
9775,David Ouellette
9776,David Owens
9777,David Ozsvath
9778,David Pateti
9779,David Price
9780,David Pulido Vargas
9781,David Ruland
9782,David Ruttan
9783,David Schmidthoffer
9784,David Schneider
9785,David Segal Games
9786,David Seifers
9787,David Simoes
9788,David Sofer
9789,David Stark
9790,David Strachan
9791,David Su
9792,David Szymanski
9793,David T. Potter
9794,David Teruel
9795,David Turner
9796,David Vecchione
9797,David Vinokurov
9798,David Walters
9799,David Wehle
9800,David Williamson
9801,David Zeiser
9802,David and Goliath International Corporation
9803,DavidMurdoch.Art
9804,DavidPixel
9805,Davidcrosdev
9806,Davide Andrian
9807,Davide Sassoli
9808,DavideJ
9809,Davidh
9810,Davids
9811,Davigo Studio
9812,Davioware and Quazi
9813,Davis Cowper
9814,Davis Garrett
9815,DavisTechIndustries
9816,Davit Galoyan
9817,Davopia Games
9818,Davy Chang
9819,DawacaGames
9820,"Dawdling Dog, ltd."
9821,Dawei Liu
9822,Dawesome Studios
9823,Dawg Patch Games
9824,Dawid Bujak
9825,Dawid Kusyk
9826,Dawid Tomanek
9827,Dawn Fades
9828,Dawn Morning Song Game
9829,Dawn Sky
9830,Dawn Studio
9831,Dawn Studios
9832,DawnTree
9833,Dawnatic Games
9834,Dawnblaze Entertainment
9835,Dawncraft
9836,Dawnfox
9837,Dawnosaur Studios
9838,Dawnsbury Studios
9839,Dawntown Studio
9840,Dawson Inkster
9841,Day Art's Games
9842,Day Day Up！
9843,Day Dream Studios
9844,Day Dreamer Games
9845,Day Lawn Games
9846,Day7 Inc.
9847,DayDreamer
9848,DayalGames
9849,Daybreak Game Company
9850,Daydream Productions
9851,Daydream Software
9852,Daydream Studios
9853,Daydreamin Blu
9854,Daye Productions
9855,Daygames
9856,Daylight Basement Studio LLC
9857,Daylight Game Studio
9858,Daylight Studios
9859,"Dayplay Co.,Ltd"
9860,Dayra Quiroz
9861,Days of Wonder
9862,Daytime Devs
9863,Daztrax Studios
9864,Dazzle Inc.
9865,Dazzling Divine
9866,DbVectra & AlexTykh
9867,Dbrhdk
9868,Dcap664 Development Studio
9869,Dd Games
9870,Ddraig House Game Studio Ltd.
9871,De Martini Games
9872,DeDre
9873,DeSync Studios
9874,DeWolfe Studios
9875,DeXP
9876,Deacrow
9877,Dead Bug Gaming
9878,Dead Bunny Interactive
9879,Dead Crow
9880,Dead Drop Studios LLC
9881,Dead Fish Eye
9882,Dead Genre Studios
9883,Dead Ice Entertainment
9884,Dead Idle Games
9885,Dead Imagination Games
9886,Dead Inside Studio
9887,Dead Joker
9888,Dead Mage
9889,Dead Peach
9890,Dead Pixel Labs
9891,Dead Pixel Tales
9892,Dead Shark Triplepunch
9893,Dead Smuta
9894,Dead Thread Games
9895,Dead Turtle
9896,Dead Unicorn
9897,DeadBread Game Lab
9898,DeadCloud
9899,DeadDevsTellNoLies
9900,DeadGrass Games
9901,DeadStonedGuys
9902,Deadbanshee
9903,Deadbug
9904,Deadcloud Productions
9905,Deadghost Interactive
9906,Deadleaf Games
9907,Deadline Soft
9908,Deadly Red Cube
9909,Deadly Serious Media
9910,DeadlyCrow Games
9911,Deadpix Studios
9912,Deadsteel Studio
9913,Deadwater Interactive
9914,Deafperv
9915,Deakcor
9916,DealDoGames
9917,Deam147
9918,Dean Campagnolo
9919,Dean Jackson
9920,DeanForge
9921,DeanTheDev
9922,Dear Done Dead
9923,Dear Villagers
9924,DearSky Studio
9925,Death
9926,Death Sword Spirit
9927,Death Valley
9928,Death by Broccoli
9929,Death ring
9930,DeathCount Games
9931,DeathWishGames
9932,Deathbed Ltd
9933,Deathink
9934,Deathly Ideas
9935,Deathtrap
9936,Deathyell Games
9937,Debauchery GAMES
9938,Debauchery Games
9939,Deboma
9940,DebonosuWorks Inc.
9941,Deborah Vellozo
9942,Deborg Desolation
9943,Debuff Interactive
9944,DebugDrawnGames
9945,DebugJk
9946,Deca Games
9947,Deca Games EOOD
9948,Decabry
9949,Decafesoft
9950,Decane / TLBM
9951,Decaying Logic
9952,Decebal Games Studio
9953,December Blues Games
9954,Decemberborn Interactive
9955,Decent Software LLC
9956,Decentblup
9957,Deceptive Games
9958,Deceptive Games Ltd.
9959,Decerion
9960,Dechu Games
9961,Decisive Action Games
9962,Deck13
9963,Deck16
9964,DeckEleven
9965,DeckTronic
9966,Deco Digital
9967,Decochon
9968,Decode Soft
9969,Decoder
9970,"Decoy Games, LLC"
9971,Decoy Software
9972,Decra
9973,Dectronica
9974,Dedbat Studios
9975,Dedication Games
9976,Dedication Labs
9977,Dedomena organ
9978,Dee Odd Games
9979,Deeber
9980,Deeber Studio
9981,Deekmare Games
9982,Deeli Network
9983,Deen Games
9984,Deep Blue Games
9985,Deep Cave
9986,Deep Cave Studios
9987,Deep Dive Interactive
9988,Deep Dive Project
9989,Deep Dive Studios
9990,Deep Field Games
9991,Deep Forest Games
9992,Deep Games
9993,Deep Games LLC
9994,Deep Loch Games
9995,Deep Pixel Studio
9996,Deep Range Studio
9997,Deep Rock Labs LLC
9998,Deep Root Interactive
9999,Deep Sea Cat
10000,Deep Silver
10001,Deep State Games
10002,Deep Taiga
10003,Deep Type Games
10004,Deep Van
10005,Deep Voodoo Games
10006,Deep Voodoo Gaming
10007,Deep Water Depth Studios
10008,DeepChensGames
10009,DeepDimensionGames
10010,DeepRealms Interactive
10011,DeepRootsDevelop
10012,DeepSeaStudio
10013,DeepWorks Studios
10014,DeepXRLab Inc
10015,Deepak M.
10016,Deeperbeige Games
10017,Deepest Inertia Studio
10018,Deeplink Studios
10019,Deer Dream Studios
10020,Deer Vision
10021,DeerFarm
10022,DeerRiver
10023,Deertwig Studio
10024,Deev Interactive
10025,Deez Games
10026,Def Sauce
10027,Defalut Zero
10028,Default Company
10029,Default Game
10030,Default Interactive
10031,Default Software LLC
10032,Defaultt Games
10033,DefectGaming
10034,Defence Force
10035,"Defend the Cake, LLC"
10036,Defiance Game Studio
10037,Defiant Development
10038,Define Logic Studios
10039,DefinitelyNotScaryGames
10040,Definya: 2D MMORPG Online
10041,Defity[3]
10042,Defold Foundation
10043,Deformed Studios
10044,Defroids
10045,Defrost Games
10046,Defunct Horizon
10047,"Defy Media, LLC"
10048,DegaSolutions
10049,Deggy
10050,Degica
10051,"Degica Co., LTD"
10052,Degüello Studio
10053,Dehist Games
10054,Deidre Reay Studios LLC
10055,DeilRoXEntertainment
10056,Deimos Games
10057,Deimos Interactive
10058,DeithZireael
10059,Dejan Milosevic
10060,Dejavu Games
10061,Dejima
10062,Dejobaan Games
10063,"Dejobaan Games, LLC"
10064,Deki
10065,Dekker Designs
10066,Dekore Game Lab
10067,Delattre & Harger
10068,Delayed Victory
10069,DelayedGames
10070,Delete System Studios
10071,Deli Interactive LLC
10072,Delicate Fingers
10073,Delicious Diamond Entertainment
10074,Delicious Software
10075,Delight
10076,Delight Games
10077,Delightful Victory
10078,Delil Timurtaş
10079,Delirio
10080,Delirious & Co.
10081,Delirious Puppet Entertainment
10082,Delirium Den
10083,Delirium Software
10084,Delirium Tremens Games
10085,Deliver Games
10086,Delmunsoft
10087,Delphinium Interactive
10088,Delpod
10089,Delta Arcade
10090,Delta Bright
10091,Delta Code
10092,Delta Entertainment
10093,Delta Reality
10094,Delta Shore Games
10095,Delta Video Games
10096,DeltaSoft d.o.o.
10097,Deltacraft Games
10098,DeluCat Productions
10099,Deluded Inc
10100,Delum Studios
10101,"Delusion Arts Entertainment, LLC"
10102,DelusionArt Studio
10103,Delusional Inc
10104,Delusional Scrapyard
10105,Delusria
10106,Delve Interactive
10107,Demanding Bear
10108,Demensa
10109,Demented Fish Studios
10110,Demeru Makes Games
10111,Demesnegame
10112,Demetree Studios
10113,Demetris Rouslan Zavorotnitsienko
10114,Demian Till
10115,Demibug
10116,Demigiant
10117,Demigod Studios
10118,Demigon
10119,Demimonde
10120,Demin Games
10121,Demir Leylek
10122,Demir Yapım
10123,Demirci Games
10124,Demiurge Ltd
10125,Demmy Mangusso
10126,DemoDog Games
10127,Demoartstudio
10128,Demolidor Studio
10129,Demolish Games S.A.
10130,Demon Alter Studios
10131,Demon Dog Games
10132,Demon Logic Studio
10133,Demon Wagon Studios
10134,Demon Zoo Games LLC
10135,DemonLabs Interactive
10136,DemonStudios
10137,DemonVideogames
10138,Demonixis Games
10139,Demonized
10140,Demruth
10141,Denatsu Games
10142,DenchiSoft
10143,Denda Games
10144,Deneb
10145,DenelVR
10146,Deneos
10147,Deng wenqing
10148,Deni_Sele
10149,Denial of Service
10150,Denis Blondel
10151,Denis Esie
10152,Denis Galanin (mif2000)
10153,Denis Galewski
10154,Denis Johan Tales
10155,Denis Kazantsev
10156,Denis Lapiner
10157,Denis Mikheikin
10158,Denis Schreiner
10159,Denis_Z96
10160,Deniz K.
10161,Denki Gaka
10162,Denki Raion Games
10163,"Dennel Cake, LLC."
10164,Dennis Gallant
10165,Dennis Gaming
10166,Dennis Gilde Production
10167,Dennis M. Heine
10168,Dennis Sven Mittmann
10169,Dennis Vaccaro
10170,Dennkind
10171,Denoriks Entertainment
10172,Denormalizer
10173,Denpasoft
10174,Denpixel ApS
10175,Denside Studios
10176,Denvzla Estudio
10177,DenyingProduct
10178,Denys Li
10179,Denys Rudyi
10180,Denzee Games
10181,Denzone Games
10182,Departure Interactive
10183,Depraved Spirit
10184,Deprecated Games
10185,Depth First Games
10186,Deranged Octopus Athletics
10187,Derek Duong
10188,Derek Golliher
10189,Derek J Evers
10190,Derek Moritz
10191,DerelictHelmsman
10192,Derik D.F
10193,Derik Moretti da Silveira
10194,Derin
10195,Derp Industries
10196,Derpmachine
10197,Derpy Dinos
10198,Derpy Nerd Studios
10199,Derpynoob
10200,Derrick Davison
10201,Derwort Media
10202,Desafortunados Games
10203,Desastreger
10204,Desaturated Games LLC
10205,Descendent Studios
10206,Descent Games
10207,Desert Dev
10208,Desert Fox
10209,Desert Interactive
10210,Desert Owl Games LLC
10211,Desert Rat Games
10212,Desert Tsunami
10213,Deserted Mountain Solutions
10214,Desertical Studio
10215,Desertkun
10216,Deserving Life
10217,Design Imps
10218,Designated Play Space
10219,DesignerDave
10220,"Designing Digitally, Inc."
10221,Desinovation Games
10222,DeskClub Games
10223,DeskDev Team
10224,Desksware
10225,Desktop Daydreams Studios
10226,Desktop Gaming
10227,DesktopMMD Team
10228,DesktopMan Team
10229,DesktopPaints LLC
10230,Desmon Bonaparte
10231,DesoLament Studio
10232,Despair Games
10233,Desperado Games
10234,DesperateMeasures
10235,DespoDev
10236,Dessert Seed Studio
10237,Destin Piagentini
10238,Destinations VR
10239,Destined
10240,Destined Team
10241,Destiny
10242,Destiny.Games
10243,Destiny10.com
10244,DestinyBond
10245,Destoria Studios
10246,Destrakz Games
10247,Destroyer Doggo
10248,Destruction Games
10249,Destructive Creations
10250,Destructive Cure Productions
10251,DesuAscenditur
10252,Detalion Games S.A.
10253,Detective Bureau Simulator
10254,Detective Games
10255,Determined Fantasy
10256,Detter Game Design LLC
10257,Deus Draconis Interactive
10258,Deus Marmota
10259,Deuteranopia
10260,Dev Arc
10261,Dev Glitch Studios
10262,Dev It With Cat
10263,Dev Kacper
10264,Dev Kid Games
10265,Dev Lee
10266,Dev Taehui
10267,Dev.studio
10268,Dev9k
10269,DevAddict
10270,DevB0t
10271,DevBacon
10272,DevBandeira Studios
10273,DevByJosh
10274,DevDBuckley
10275,DevDelta
10276,DevFraccas
10277,DevHaskell
10278,DevJgame
10279,DevLancelot
10280,DevLiakos
10281,DevNAri
10282,DevOrDie Studios
10283,DevPossible
10284,DevRegu
10285,DevRifter
10286,Deva
10287,Devblazer
10288,Devcats
10289,Devdan Games
10290,Devdepot
10291,Develobster
10292,Developed On Instinct Games
10293,Developed Vacuum Solutions
10294,Developer Arycia
10295,Developer Squad
10296,DeveloperJy
10297,DevenEleven
10298,Deverinos
10299,Devespresso Games
10300,Deviant Labs
10301,Deviated Developments
10302,Devika
10303,Devil Beetle Games
10304,Devil Dog Games
10305,Devil Kitty Games
10306,"Devil Kitty Games, LLC"
10307,Devil's Cider Games
10308,Devil's Dozen Games
10309,DevilishGames
10310,Devils Advocate Gaming
10311,Devilsky
10312,Devin Carlson
10313,Devin Eastmond
10314,Devin Morse
10315,Devin P. Quinn
10316,"Devin Pierre, D.S.T. Games Studio"
10317,Devin Sherry
10318,Devious Oatmeal
10319,Devious Technologies
10320,Devm Games
10321,Devmaru Inc.
10322,Devment Studio
10323,Devoga
10324,Devolver Digital
10325,Devon Wiersma
10326,Devonian Interactive
10327,Devora Studios
10328,Devouzi151
10329,Devs Brigade
10330,"Devs United Games, Inc."
10331,Devs of Serenity
10332,Devs on a Boat
10333,DevsLair Studio
10334,"Devster, LLC"
10335,Devved Games
10336,Devwind
10337,Dewdrop Games
10338,Dewin
10339,DewittGames
10340,Dex Games Studio
10341,Dexied Games
10342,Dexmes
10343,DexteR Games
10344,Dexter Studios
10345,Dexter Team Games
10346,Dexter.CO
10347,Dextrit
10348,Dextrous Games
10349,Deydrihm
10350,Deyn V
10351,Dez Boyle
10352,Deztudio
10353,Dgelioncel
10354,Dhamas Tri
10355,Dharker Studios
10356,Dhause
10357,Dhood Gaming
10358,Dhood Productions
10359,Di9iware Software
10360,Di9iware software
10361,DiESELmoottori
10362,DiG-iT! Games
10363,DiP Online
10364,DiSt1923
10365,DiaMMax Games
